Name	Year	Country Code	Country	 Region 	Europe	Continent	Access Number	Subtype
97ZAAY8165	1997	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY118165	C
98ZABD7626	1998	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	BD437626	C
98ZABD7615	1998	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	BD437615	C
03ZADQ8981	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ978981	C
00ZAAY5268	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY585268	C
00ZAAY5267	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY585267	C
00ZAAY5266	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY585266	C
00ZAAY5265	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY585265	C
00ZAAY5264	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY585264	C
03ZAAY1981	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901981	C
04ZAAY1980	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901980	C
04ZAAY1979	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901979	C
04ZAAY1978	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901978	C
04ZAAY1977	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901977	C
04ZAAY1976	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901976	C
03ZAAY1975	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901975	C
04ZAAY1974	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901974	C
04ZAAY1973	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901973	C
03ZAAY1972	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901972	C
03ZAAY1971	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901971	C
03ZAAY1970	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901970	C
03ZAAY1969	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901969	C
03ZAAY1968	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901968	C
03ZAAY1967	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901967	C
03ZAAY1966	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901966	C
03ZAAY1965	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY901965	C
04ZADQ9997	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369997	C
03ZADQ9996	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369996	C
02ZADQ9995	2002	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369995	C
05ZADQ9994	2005	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369994	C
04ZADQ9993	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369993	C
05ZADQ9992	2005	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369992	C
05ZADQ9991	2005	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369991	C
03ZADQ9990	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369990	C
03ZADQ9989	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369989	C
03ZADQ9988	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369988	C
03ZADQ9987	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369987	C
03ZADQ9986	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369986	C
03ZADQ9985	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369985	C
03ZADQ9984	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369984	C
05ZADQ9983	2005	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369983	C
05ZADQ9982	2005	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369982	C
03ZADQ9981	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369981	C
03ZADQ9980	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369980	C
03ZADQ9979	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369979	C
03ZADQ9977	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369977	C
03ZADQ9976	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ369976	C
03ZADQ3607	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093607	C
04ZADQ3605	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093605	C
04ZADQ3604	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093604	C
04ZADQ3602	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093602	C
03ZADQ3601	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093601	C
04ZADQ3600	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093600	C
04ZADQ3599	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093599	C
04ZADQ3598	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093598	C
03ZADQ3597	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093597	C
03ZADQ3596	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093596	C
04ZADQ3595	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093595	C
04ZADQ3594	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093594	C
03ZADQ3593	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093593	C
03ZADQ3592	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093592	C
03ZADQ3591	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093591	C
04ZADQ3590	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093590	C
03ZADQ3589	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093589	C
04ZADQ3588	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093588	C
04ZADQ3587	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093587	C
04ZADQ3586	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093586	C
04ZADQ3585	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ093585	C
04ZADQ5637	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ445637	C
03ZADQ5635	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ445635	C
03ZADQ5634	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ445634	C
03ZADQ5633	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ445633	C
03ZADQ5632	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ445632	C
04ZADQ5631	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ445631	C
01ZAAY3237	2001	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463237	C
00ZAAY3236	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463236	C
00ZAAY3234	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463234	C
00ZAAY3233	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463233	C
00ZAAY3232	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463232	C
00ZAAY3231	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463231	C
00ZAAY3229	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463229	C
00ZAAY3228	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463228	C
00ZAAY3227	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463227	C
00ZAAY3226	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463226	C
00ZAAY3225	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463225	C
01ZAAY3223	2001	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463223	C
00ZAAY3222	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463222	C
00ZAAY3221	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463221	C
00ZAAY3220	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463220	C
00ZAAY3219	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463219	C
00ZAAY3217	2000	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY463217	C
04ZADQ4129	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164129	C
04ZADQ4127	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164127	C
04ZADQ4126	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164126	C
04ZADQ4122	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164122	C
04ZADQ4121	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164121	C
04ZADQ4119	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164119	C
04ZADQ4118	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164118	C
04ZADQ4117	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164117	C
04ZADQ4116	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164116	C
04ZADQ4115	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164115	C
04ZADQ4114	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164114	C
03ZADQ4113	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164113	C
04ZADQ4112	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164112	C
04ZADQ4111	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164111	C
04ZADQ4110	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164110	C
03ZADQ4108	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164108	C
04ZADQ4107	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164107	C
03ZADQ4106	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164106	C
04ZADQ4105	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164105	C
03ZADQ4104	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ164104	C
04ZADQ6418	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ056418	C
04ZADQ6417	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ056417	C
04ZADQ6416	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ056416	C
04ZADQ6415	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ056415	C
04ZADQ6414	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ056414	C
04ZADQ6413	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ056413	C
04ZADQ6412	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ056412	C
03ZADQ6411	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ056411	C
03ZADQ6410	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ056410	C
04ZADQ6409	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ056409	C
03ZADQ6408	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ056408	C
04ZADQ6406	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ056406	C
04ZADQ6405	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ056405	C
03ZADQ6404	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ056404	C
03ZADQ6399	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396399	C
04ZADQ6397	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396397	C
04ZADQ6396	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396396	C
03ZADQ6395	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396395	C
04ZADQ6394	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396394	C
04ZADQ6393	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396393	C
03ZADQ6391	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396391	C
03ZADQ6390	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396390	C
03ZADQ6389	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396389	C
03ZADQ6388	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396388	C
04ZADQ6387	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396387	C
03ZADQ6386	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396386	C
03ZADQ6385	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396385	C
03ZADQ6384	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396384	C
04ZADQ6383	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396383	C
04ZADQ6382	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396382	C
04ZADQ6381	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396381	C
03ZADQ6380	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396380	C
03ZADQ6379	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396379	C
03ZADQ6378	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396378	C
03ZADQ6377	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396377	C
03ZADQ6376	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396376	C
03ZADQ6375	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396375	C
03ZADQ6374	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396374	C
03ZADQ6373	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396373	C
05ZADQ6372	2005	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396372	C
03ZADQ6371	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396371	C
03ZADQ6370	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396370	C
03ZADQ6369	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396369	C
03ZADQ6368	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396368	C
03ZADQ6367	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396367	C
04ZADQ6366	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396366	C
03ZADQ6365	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ396365	C
03ZAAY2700	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY772700	C
04ZAAY2699	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY772699	C
04ZAAY2698	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY772698	C
03ZAAY2696	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY772696	C
03ZAAY2695	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY772695	C
03ZAAY2694	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY772694	C
03ZAAY2693	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY772693	C
03ZAAY2692	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY772692	C
03ZAAY2690	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY772690	C
04ZAAY8072	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878072	C
04ZAAY8071	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878071	C
03ZAAY8070	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878070	C
03ZAAY8068	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878068	C
03ZAAY8065	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878065	C
03ZAAY8064	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878064	C
03ZAAY8063	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878063	C
04ZAAY8062	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878062	C
03ZAAY8061	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878061	C
03ZAAY8060	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878060	C
04ZAAY8059	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878059	C
04ZAAY8058	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878058	C
03ZAAY8057	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878057	C
03ZAAY8056	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878056	C
04ZAAY8055	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878055	C
04ZAAY8054	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY878054	C
03ZADQ1237	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351237	C
02ZADQ1235	2002	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351235	C
03ZADQ1234	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351234	C
03ZADQ1233	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351233	C
04ZADQ1232	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351232	C
03ZADQ1230	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351230	C
03ZADQ1229	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351229	C
03ZADQ1228	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351228	C
03ZADQ1227	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351227	C
03ZADQ1226	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351226	C
03ZADQ1225	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351225	C
03ZADQ1224	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351224	C
03ZADQ1223	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351223	C
02ZADQ1222	2002	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351222	C
04ZADQ1221	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351221	C
02ZADQ1220	2002	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351220	C
03ZADQ1219	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351219	C
02ZADQ1218	2002	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351218	C
04ZADQ1217	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351217	C
03ZADQ1216	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ351216	C
03ZADQ5664	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275664	C
03ZADQ5661	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275661	C
03ZADQ5660	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275660	C
04ZADQ5659	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275659	C
03ZADQ5658	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275658	C
03ZADQ5657	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275657	C
03ZADQ5656	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275656	C
03ZADQ5655	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275655	C
03ZADQ5654	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275654	C
03ZADQ5653	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275653	C
03ZADQ5652	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275652	C
03ZADQ5651	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275651	C
03ZADQ5650	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275650	C
03ZADQ5649	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275649	C
02ZADQ5648	2002	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275648	C
02ZADQ5647	2002	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275647	C
03ZADQ5646	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275646	C
03ZADQ5645	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275645	C
03ZADQ5644	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275644	C
03ZADQ5643	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275643	C
03ZADQ5642	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	DQ275642	C
04ZAAY3911	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY703911	C
04ZAAY3910	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY703910	C
04ZAAY3909	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY703909	C
03ZAAY3908	2003	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	AY703908	C
04ZAFJ9772	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199772	C
04ZAFJ9771	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199771	C
04ZAFJ9768	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199768	C
04ZAFJ9765	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199765	C
04ZAFJ9764	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199764	C
04ZAFJ9761	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199761	C
04ZAFJ9760	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199760	C
04ZAFJ9759	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199759	C
04ZAFJ9758	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199758	C
04ZAFJ9757	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199757	C
04ZAFJ9756	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199756	C
04ZAFJ9755	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199755	C
04ZAFJ9751	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199751	C
04ZAFJ9750	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199750	C
04ZAFJ9749	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199749	C
04ZAFJ9748	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199748	C
04ZAFJ9747	2004	ZA	South Africa	SouthAfrica	SouthAfrica	CentralSouthernAfrica	FJ199747	C
